dv,s,a
0.175899,38.3754,-1.05238
1.51873,38.3753,0.628065
1.45965,38.3744,2.21242
1.5313,38.3721,-2.31837
-3.05283,38.3709,0.334012
-0.269901,38.3708,-2.25248
0.56134,38.37,0.57458
-2.59852,38.3695,0.415705
-0.666443,38.3669,-0.918038
-2.22493,38.3666,-1.66231
0.927279,38.3665,-0.39819
4.49237,38.3645,-2.06884
0.261763,38.3632,-0.48151
2.61964,38.3617,-1.35307
-1.35692,38.3601,0.769331
-0.0476167,38.3596,3.71618
1.98902,38.3592,-0.078645
-2.69386,38.3592,-0.0323322
2.18292,38.3586,-0.357938
1.04584,38.3579,0.403325
1.58434,38.3572,-1.06317
-0.695376,38.3571,2.56725
-5.05752,38.3568,2.40016
-3.49862,38.3555,-0.91291
-0.920955,38.3551,-3.71368
2.74204,38.355,-1.31523
0.251513,38.3542,-0.331008
2.21573,38.3536,0.448027
-0.528422,38.3536,1.07702
-0.430382,38.3522,1.16579
1.24427,38.352,-0.12702
-1.69608,38.3508,2.70913
-0.480095,38.3502,-0.504985
-0.164139,38.3495,-1.74111
2.39104,38.3486,-1.54584
-2.77844,38.3485,1.28749
-0.484605,38.3484,-0.659631
0.414785,38.3482,4.09977
-2.50997,38.3472,1.10312
1.51771,38.347,-0.175953
0.931718,38.3457,2.58793
-1.56589,38.3417,-0.525882
-1.0233,38.3414,-0.742693
2.24916,38.3412,2.52749
-0.223309,38.3386,3.34964
-5.06398,38.3373,-0.415839
-1.24492,38.3366,-0.512037
0.680068,38.3355,-2.22508
-1.07559,38.3338,0.776634
1.72733,38.3321,0.088837
-1.87849,38.3304,-3.39708
-1.16917,38.3304,-1.03352
-3.04244,38.328,1.76361
0.513531,38.327,-0.560907
4.68249,38.3261,-0.053839
0.336265,38.3251,-0.585319
1.2077,38.3214,1.29608
2.67858,38.3211,0.980805
1.77398,38.3206,-0.321388
-1.57379,38.3203,6.86086
1.92097,38.3192,-1.77507
-1.15112,38.3162,2.16229
-0.247152,38.315,3.00133
-1.29177,38.3144,-0.0255733
-1.52167,38.3123,-1.22926
-2.46351,38.312,-0.292345
1.5852,38.3105,0.226623
0.665908,38.3089,1.05421
-2.27727,38.3088,-0.00712409
2.27357,38.3085,-0.419736
3.78088,38.308,-1.54383
1.21869,38.3073,-0.803666
-2.4931,38.3064,2.57359
-0.545163,38.3044,-0.414661
3.72033,38.3041,0.78481
-4.58321,38.3031,0.47273
-0.444184,38.302,-0.588212
5.69407,38.3008,-0.448287
-0.54149,38.2999,0.958241
-1.88042,38.2998,-0.593531
1.10052,38.2979,0.924047
-3.86369,38.2974,2.99974
0.854906,38.2958,0.0927325
-0.628186,38.295,1.0701
1.59469,38.2933,-1.10737
-1.44679,38.2925,1.28837
1.3661,38.2923,-0.241091
3.02822,38.291,-1.70185
-9.53881,38.2908,0.0282181
1.6353,38.2906,0.818602
4.56131,38.2892,-1.01028
-0.26544,38.2892,2.67207
-1.66835,38.2865,0.86709
-1.46347,38.2864,2.48357
3.55902,38.2859,-1.72018
-0.738087,38.2838,-0.449071
1.09987,38.2837,-0.829965
-1.17695,38.2825,1.45979
1.02719,38.2823,1.36957
-0.900154,38.2818,1.62267
1.36984,38.281,1.05456
-4.11927,38.2792,0.0360425
0.763895,38.2777,-0.430443
-1.97081,38.2776,2.72349
3.19415,38.2773,0.250155
4.21223,38.2772,-2.24324
0.399778,38.2769,-1.96551
0.86415,38.2767,4.25609
-1.35918,38.2726,1.36639
-0.964342,38.2717,-0.844725
1.84011,38.2683,-1.37918
-3.81101,38.2677,0.181532
-1.54087,38.2673,1.75798
1.7829,38.2648,-0.907089
-3.16896,38.2641,0.53403
-1.04364,38.2635,1.81122
2.49097,38.2627,1.40847
-0.27876,38.2619,2.3624
2.24895,38.2611,-0.627078
0.788402,38.2605,-0.403547
-0.405099,38.2596,-0.520982
-0.493463,38.2579,0.700865
0.190114,38.2556,-0.781266
-2.21345,38.2525,-0.935922
-3.53442,38.2512,-0.16183
1.11244,38.2499,-0.0821142
-4.39926,38.2496,-0.253352
-0.831576,38.2491,-0.691288
1.2201,38.2489,-1.96532
-2.7227,38.2471,-0.773321
-0.547752,38.2453,0.846613
-3.68895,38.2442,-1.09663
-1.75156,38.2425,-0.0547391
1.1502,38.2421,2.77274
-2.07658,38.2413,0.776644
2.97983,38.2393,-0.846752
0.139709,38.2389,0.00277431
1.0981,38.2386,-0.641628
0.779792,38.2369,1.11491
4.01725,38.2369,-1.24334
-1.85803,38.2368,1.38995
2.16088,38.2365,-0.338819
-4.83524,38.2361,0.878527
5.92786,38.2353,-1.99746
-0.287666,38.2335,2.07259
1.59968,38.2333,-1.65136
-1.03631,38.2326,0.502535
4.09941,38.2323,-0.140911
2.64349,38.2307,-0.677053
1.95831,38.2307,-0.812674
5.39071,38.2302,-4.11702
0.0799156,38.2276,-0.0610854
-0.811995,38.2266,0.9774
-1.69406,38.2262,1.55149
-0.0711572,38.2257,-0.582191
-1.12491,38.2246,-0.100607
0.0099085,38.2229,-0.134278
-1.05201,38.2221,0.817318
-0.367532,38.221,-0.458
-3.1952,38.22,4.48016
0.553182,38.2189,0.101313
3.30515,38.2183,-0.167473
-3.85224,38.2179,0.790836
3.26062,38.2166,-1.84277
-3.63928,38.2165,-2.85626
-1.44457,38.2159,1.15834
4.38406,38.214,0.454781
1.71477,38.214,0.633308
0.58825,38.2138,-0.463111
-1.96827,38.2127,0.682769
-3.08687,38.2122,0.758253
-2.95058,38.2058,-0.535829
-0.292678,38.2044,1.80268
4.60025,38.2038,-1.37981
-2.31651,38.2034,1.26289
-1.91521,38.2024,0.56731
-5.27902,38.2019,3.47521
-2.17879,38.2011,3.11235
1.42789,38.2005,-1.76329
-4.77351,38.2005,-3.55115
-1.2524,38.1999,2.44556
3.03646,38.1983,-2.36163
1.37959,38.1978,0.0650061
5.73406,38.1976,-2.65437
2.68085,38.1973,-3.36898
2.8817,38.196,-0.93041
1.15006,38.1949,0.640245
1.777,38.1917,0.952248
-0.548071,38.1904,2.21087
2.83819,38.1887,-1.51046
-0.331629,38.1861,-0.399276
-3.22567,38.1855,1.57612
0.376468,38.1852,0.110147
2.55395,38.1843,-1.72445
-0.838371,38.1841,-0.114021
-3.18188,38.1829,-1.6656
-2.12897,38.1817,2.39195
-1.01417,38.1805,-3.79476
-1.38569,38.1803,-0.0191578
1.26551,38.1799,0.973686
-4.92425,38.1767,1.38379
0.963322,38.1763,-1.32624
1.20724,38.1753,3.71685
-0.657985,38.1751,-0.640405
-1.14246,38.175,2.79393
-0.29428,38.1749,1.55252
0.479286,38.1746,-1.08885
3.08157,38.1735,-1.83222
-2.66725,38.1735,1.81906
1.21181,38.1708,1.86941
3.26369,38.1694,-2.99496
1.0384,38.1693,-0.028904
2.50336,38.169,0.0443395
0.0400121,38.1688,0.405337
-1.35405,38.1687,-1.16123
3.05073,38.1662,-0.653234
1.35059,38.1651,-1.1621
2.46003,38.1627,2.23997
3.0095,38.162,0.874329
2.33783,38.1614,0.493992
3.39259,38.1601,1.26659
0.400317,38.16,-0.252763
-2.46417,38.16,0.87138
-2.35117,38.1595,-0.170173
-1.94455,38.1594,2.4421
-1.99874,38.1557,-1.54314
-0.297497,38.1547,-0.554591
1.45515,38.1543,-0.912239
0.377455,38.1535,0.853533
0.903319,38.1529,1.17421
4.58337,38.1527,-3.13901
1.87118,38.1506,0.269431
1.33011,38.1501,-1.24412
5.28586,38.1497,-0.397892
1.82852,38.1493,0.904139
1.84627,38.1489,-1.34414
-1.52832,38.1467,1.79932
-1.76385,38.146,-3.98913
-0.292923,38.1455,1.32178
4.00807,38.1444,-1.18157
3.67889,38.1438,-0.972331
0.459215,38.1436,0.119177
2.29041,38.1435,-1.98902
-1.806,38.1421,3.06982
-3.54622,38.1397,1.25444
-0.277587,38.1388,-2.62253
4.09357,38.1366,1.62278
-3.25274,38.1362,1.12926
-0.962865,38.1357,4.2687
-4.17921,38.1351,0.525911
-1.46661,38.135,1.63521
0.248824,38.1337,0.424677
-0.981991,38.1326,0.888147
0.84151,38.1324,-1.60649
1.8332,38.1312,-2.42968
2.17393,38.1309,0.816169
1.11125,38.1281,-1.87166
2.03197,38.128,-0.314524
0.227689,38.1274,-0.946135
-2.8779,38.1271,-0.469868
-1.04657,38.1266,0.629479
-0.475022,38.1266,-0.81212
-0.875411,38.1262,1.42285
-1.74049,38.1258,2.28299
6.41842,38.1242,-1.05604
2.52305,38.1239,-0.487182
1.75325,38.1215,-1.20676
-1.70561,38.1207,-1.3147
-0.501701,38.1175,-0.170823
0.725867,38.1169,-1.3894
-0.540852,38.1163,1.52967
1.76943,38.1159,-0.575945
1.39049,38.1157,1.98406
2.67172,38.1157,-0.525212
2.35266,38.1152,-1.33344
4.33661,38.1134,-0.985202
-1.89572,38.1126,0.757552
-2.20548,38.1119,0.919472
4.09299,38.1113,-0.718426
3.05904,38.1111,0.617947
0.178766,38.1103,1.14973
2.98158,38.1077,-3.82842
-4.60904,38.1063,0.797505
-1.17888,38.1054,0.38134
-0.763691,38.1041,0.145796
0.589599,38.1029,0.16728
4.09318,38.1023,-1.45902
-2.75264,38.1017,0.373327
6.37051,38.1009,0.000657793
-1.84689,38.0996,2.25749
0.155212,38.0979,1.31419
2.64022,38.0975,3.2516
-2.58435,38.0973,-0.109769
-3.88411,38.0955,-1.42333
2.59441,38.0946,0.31118
0.549967,38.0933,0.128337
0.615156,38.0933,0.634255
-6.47502,38.0925,1.069
0.99549,38.0913,-1.41947
0.913822,38.091,-0.0524152
1.71149,38.0899,-0.974937
-0.64726,38.0896,0.125424
3.50397,38.0874,-2.4991
2.1646,38.0868,-0.132043
4.26976,38.0868,0.343642
-2.31202,38.0859,3.58773
3.08599,38.0858,-1.2247
1.81729,38.084,-1.82436
-3.72799,38.0832,0.786082
1.3485,38.0811,-2.73044
-3.50421,38.0809,1.02952
-3.29887,38.08,0.403433
-1.67959,38.0798,-0.0422135
2.62876,38.077,-2.66114
3.12647,38.0757,-2.29917
-0.655402,38.0747,0.493598
-2.82789,38.0724,-0.560808
-2.67711,38.0719,1.62473
-5.30479,38.0719,-1.16276
1.41013,38.0717,0.192126
-1.52553,38.0712,1.90268
1.2266,38.0711,0.774461
0.481912,38.0703,-1.24819
-2.19339,38.069,3.07596
-4.58484,38.0686,-0.421026
-5.77511,38.0681,2.31502
-2.33221,38.0681,-0.302808
-4.42147,38.0658,1.28832
-1.34694,38.0658,2.24725
-3.18747,38.0656,0.911643
-3.93042,38.0635,0.629042
-3.87379,38.063,0.498469
-0.752498,38.0597,-0.630898
1.03679,38.0562,1.23163
-1.32722,38.0533,2.78632
1.17066,38.0528,-0.566889
-4.2598,38.0519,3.13341
-0.966325,38.0471,1.64111
1.44269,38.0448,0.655899
-4.49257,38.0431,1.82275
-2.10661,38.0427,1.28665
-1.19632,38.0415,-1.09159
-2.21028,38.0414,-0.892079
1.87061,38.0412,-0.194806
1.31502,38.04,0.107535
-1.81259,38.0388,0.108856
-2.84503,38.0386,-0.396286
-3.99809,38.0385,0.704851
-0.988169,38.0373,2.79133
2.86364,38.0372,0.0353754
-1.47266,38.0372,-0.433032
-1.11121,38.0361,-0.493961
0.276496,38.036,-0.686908
1.33751,38.0352,2.67588
2.39228,38.0347,3.39233
0.648998,38.0336,0.13755
1.92303,38.0324,0.632558
4.3076,38.0316,3.1898
-0.692009,38.0314,0.158859
0.592165,38.0305,-0.300762
-0.970615,38.0302,-0.875766
0.943866,38.0294,-1.26365
-0.572829,38.0287,-0.280979
1.09217,38.0266,-0.637651
3.67268,38.0242,-0.194111
-1.66281,38.024,0.481946
-0.972196,38.0233,1.20047
1.00729,38.023,-1.50554
-2.12381,38.0226,-0.593205
1.41498,38.0222,-1.24416
4.20486,38.0193,-2.04995
-3.13418,38.0191,1.60944
1.75847,38.019,-0.407728
1.29772,38.0163,-1.02798
1.19412,38.015,-1.46271
2.2942,38.0143,-1.75429
-0.225805,38.0126,0.750617
1.59306,38.0125,-0.921051
-1.84394,38.0113,-0.228306
0.988031,38.0094,1.28964
-3.48049,38.009,0.431809
-3.90394,38.007,5.58768
2.43679,37.9985,-0.173086
3.96487,37.9979,-2.74943
-1.56936,37.9978,3.23393
0.827548,37.9958,-2.65215
2.97219,37.9956,-0.520368
-0.956984,37.9947,-0.391395
1.04085,37.9935,0.827369
-2.38213,37.9925,-0.753478
-1.23319,37.9888,0.374041
-0.0421089,37.987,1.95793
-0.961864,37.9864,0.270811
4.20818,37.9854,-2.10539
1.15385,37.985,0.39902
-0.470862,37.9813,1.79498
-0.549081,37.9793,5.51889
-1.73231,37.9792,2.7865
-3.73404,37.9786,2.3858
-4.03357,37.9782,-0.119424
5.89389,37.9779,-1.28506
-1.60626,37.9776,-3.04139
-1.85515,37.9769,-0.442405
-0.798889,37.9761,-0.23481
2.45928,37.9752,-2.33034
-0.419214,37.975,-1.30618
0.424284,37.9749,-1.51334
-2.40705,37.9714,2.84081
-3.61395,37.9709,0.270723
4.31368,37.9688,-0.599718
-2.03983,37.9686,0.042186
0.369241,37.9669,0.114632
-1.78454,37.9668,-1.42573
-0.623585,37.9657,0.168676
-2.30014,37.9656,1.11899
4.24812,37.965,-3.75388
1.55615,37.964,-0.675221
0.989498,37.9636,-2.97844
0.756539,37.9635,0.146724
1.79136,37.9629,-1.90666
-2.07582,37.9619,2.18847
-1.53857,37.9587,-1.1902
4.78156,37.957,-0.47799
1.96876,37.9549,0.369586
1.68487,37.9526,-3.5372
1.058,37.9524,1.04648
3.33639,37.9506,0.241576
-1.82445,37.9494,-1.34011
1.18051,37.9456,0.543467
0.150041,37.9456,-2.11714
-0.147202,37.9449,-2.06421
1.74654,37.9427,-1.30871
-1.95253,37.9424,-0.115045
2.40342,37.9424,-3.73622
2.35562,37.9385,-0.790357
-0.951571,37.9384,-3.41999
-2.00105,37.9384,2.0883
3.38857,37.9381,-1.88156
1.73292,37.9367,-1.58858
-3.07904,37.9365,-0.875686
0.572816,37.9361,-2.05529
3.01811,37.9353,-1.66713
1.17609,37.9352,-1.55959
3.66212,37.9348,-2.42689
-1.70611,37.9342,0.674477
-1.19001,37.9329,1.41822
3.98006,37.9328,-2.98998
-1.02178,37.9321,1.31109
-2.27249,37.9313,2.20357
-1.43476,37.9305,2.05486
-1.04893,37.9295,-1.02122
3.73692,37.9293,-2.44399
-1.20101,37.9289,-1.17686
1.08875,37.9281,-1.2531
2.04099,37.9265,-2.13958
0.694578,37.9258,-1.6756
-7.90724,37.9225,1.36052
1.63202,37.9225,-1.04291
-2.83916,37.9205,-0.956289
0.697916,37.9198,0.0862234
2.16209,37.9188,0.476768
-1.36109,37.9187,4.41636
-0.0165684,37.9187,1.06256
1.66595,37.9184,1.5609
-0.864842,37.9184,1.6301
0.0618624,37.9167,1.22324
2.60376,37.9147,0.512381
2.87872,37.9145,-0.962662
-2.59659,37.9136,1.38541
-0.0844227,37.9134,0.913314
1.15728,37.9125,-1.84138
0.871661,37.9117,-0.895164
0.970188,37.9112,-1.69975
-1.76781,37.9107,2.20293
1.25248,37.9097,0.202392
-1.58647,37.9096,3.22084
0.272062,37.9085,-0.835476
-3.91448,37.9083,2.71392
1.19899,37.9078,-1.95706
1.15587,37.9078,1.55133
-2.11023,37.9074,0.655734
-0.796803,37.9074,-0.587267
-1.70443,37.9066,-0.450607
-0.558616,37.9066,0.175596
2.64188,37.9064,0.0389564
0.151648,37.9063,1.39559
-1.92166,37.9061,0.752116
1.00122,37.9053,0.443318
1.67689,37.9048,-0.944455
2.27307,37.9041,-1.31359
-0.142467,37.9018,0.775266
2.8987,37.9013,-2.63499
-3.27868,37.9007,3.22972
3.05128,37.9005,-2.07485
-0.726446,37.8999,-0.076669
-3.30582,37.8995,-1.08378
-2.17358,37.8979,0.407052
2.81919,37.8971,-1.69741
3.15826,37.896,3.28989
-2.87815,37.8957,1.62609
1.12323,37.8948,-1.15077
1.46186,37.8913,-0.36586
-3.3333,37.8905,0.673926
-3.68311,37.8898,-0.180309
-3.75243,37.8882,0.151163
0.253577,37.8864,1.5799
-1.46888,37.8858,-0.623827
-0.149714,37.8849,0.648168
3.44984,37.8848,-0.246472
-3.00433,37.8847,1.35703
0.655353,37.8832,-2.50375
1.17655,37.8829,0.622216
0.872764,37.8823,0.155755
-3.89413,37.8822,0.35006
1.20437,37.8821,-1.32567
0.261023,37.8817,-0.00972007
2.20721,37.8781,-2.42064
-1.37407,37.8772,3.76408
1.90736,37.8756,-0.0679645
5.13458,37.8744,-3.93006
-0.128913,37.8719,0.531744
2.81675,37.8703,-1.36104
-1.4329,37.8698,0.194755
0.615235,37.8686,2.20835
2.90047,37.8684,-0.749334
-1.68808,37.8637,0.0262804
2.96777,37.862,-2.81879
4.09899,37.8612,-2.50309
4.61592,37.8608,-0.127819
0.92171,37.8595,0.433014
-1.28728,37.8588,1.41329
3.06836,37.8572,-2.11517
0.592513,37.8569,0.0377432
1.57056,37.8566,-1.0487
1.85687,37.8565,-0.261407
0.245448,37.8563,-0.0252011
0.368451,37.8556,1.7765
2.88925,37.854,-0.631403
-1.04274,37.8539,-0.239672
-4.52868,37.8476,0.184963
-5.07293,37.8473,1.76775
-3.32996,37.8467,1.43495
-2.64238,37.8464,6.15107
-2.16422,37.8455,-0.309039
0.793986,37.8454,-0.127965
-1.50919,37.8439,-0.688314
2.47255,37.8428,0.291311
-2.55883,37.8423,-0.17571
1.64232,37.84,-1.38222
-0.977603,37.8399,-2.41736
-2.40268,37.8389,2.82649
-4.73783,37.8369,-2.05284
-0.650861,37.8353,-0.540919
0.224792,37.8326,-0.0428328
0.585727,37.8326,-0.633471
-0.912019,37.8317,-0.950871
-0.657044,37.8308,-0.0443333
4.61192,37.8306,-1.11602
2.14319,37.8294,-0.104548
2.49378,37.8293,-1.84335
-2.45017,37.8287,-3.06756
-3.96253,37.8268,1.0608
-1.45504,37.8247,-1.46977
3.55689,37.8219,1.33705
1.01367,37.821,-1.95559
1.23466,37.8201,-1.54338
2.7653,37.8199,-4.18463
-1.15923,37.8189,1.18417
-2.89751,37.8189,0.333209
1.14281,37.8176,-0.990847
-1.64375,37.8169,-0.271426
-2.0794,37.8165,-1.02603
-2.17128,37.8155,-0.331144
-4.24984,37.8153,-0.261242
2.96679,37.8131,1.76218
-2.58319,37.813,1.48074
-1.37982,37.813,-1.07146
0.497088,37.8127,1.9858
1.2446,37.8117,-1.47005
0.198484,37.8113,-0.0627617
-2.24731,37.8104,-0.847774
4.41674,37.8094,-1.82292
0.833118,37.8092,-0.431563
-1.31879,37.8083,1.47236
0.489831,37.8073,0.939567
-2.52297,37.8053,0.245755
1.5584,37.8044,-1.58293
0.820263,37.8041,0.58521
1.92814,37.8023,-2.10728
0.701883,37.802,2.4448
-3.42542,37.8018,0.999744
-1.58272,37.7988,-1.31094
4.33615,37.7978,0.0376529
-1.53804,37.7959,-1.02055
-1.37528,37.7946,-1.28806
1.33316,37.7942,-3.07998
0.165921,37.7929,-0.0851329
1.16788,37.7925,-0.624411
0.930865,37.7916,-1.28039
1.82737,37.7906,-0.703216
0.997781,37.789,0.164522
-3.74771,37.789,-2.27085
1.47961,37.7887,-0.394323
-2.06727,37.7886,2.17069
2.84631,37.7885,-1.39123
3.33911,37.7869,-1.64622
0.894048,37.7813,-0.311532
3.5918,37.7801,-1.09325
-3.66038,37.7791,1.09404
-1.68381,37.7788,1.86938
0.126475,37.7781,-0.110088
-0.518598,37.7772,-0.49581
1.42438,37.7761,0.201148
-1.61222,37.7756,-3.66061
1.70072,37.7753,-0.649994
-1.85968,37.7737,-0.918208
4.42534,37.7736,0.39083
4.55131,37.7732,0.300818
1.74115,37.7722,-0.561511
2.95137,37.7714,-2.02604
-2.06539,37.7707,-0.729245
1.69358,37.7693,-1.77202
-1.59823,37.7689,-0.239166
-0.590918,37.7685,-0.0159595
0.862023,37.7681,0.0158571
0.0794915,37.7676,-0.259335
0.82773,37.7661,0.402255
-1.74072,37.7651,5.08068
5.54491,37.7637,-0.835667
1.54408,37.7635,-0.259296
0.896542,37.761,-0.131653
0.608553,37.759,1.00185
1.2722,37.7582,-0.0531933
3.06516,37.758,4.64764
-1.77932,37.7559,-1.04623
1.93718,37.7555,-0.629217
1.16628,37.7524,-0.733404
1.57749,37.7486,-0.362147
2.64208,37.7484,-1.32535
-0.785505,37.7471,-0.881192
-0.146874,37.7468,0.425682
-2.35648,37.7443,1.94878
-3.41762,37.7439,1.17589
4.00006,37.7439,-1.37632
0.369615,37.7438,0.243202
-2.10504,37.7434,0.984099
-1.50321,37.7434,0.266213
-0.916399,37.7429,0.34022
7.02395,37.7428,-1.04248
4.63418,37.742,-0.690814
3.40804,37.7416,-2.73604
-3.3391,37.7389,0.783594
-1.89652,37.7389,-1.05633
2.36008,37.7388,-1.17058
0.65127,37.7386,-0.954428
1.94494,37.7385,1.67311
-1.44216,37.7375,-0.184745
-2.11105,37.7374,-4.62972
-0.138,37.7372,2.22599
-1.87516,37.736,3.19352
1.77362,37.7353,-0.953379
-3.48861,37.7347,0.325096
5.56237,37.7328,-4.73307
-0.3994,37.7316,-0.45219
-1.29873,37.7314,2.94073
0.762244,37.7313,3.80711
-0.0148749,37.7301,0.329632
0.824713,37.7282,2.69592
-1.65835,37.7276,0.600403
-2.24496,37.7256,1.90052
5.7683,37.7252,-1.79884
-2.61925,37.7197,2.57958
-3.55,37.7195,-1.37512
-4.15818,37.7183,0.417517
-1.91432,37.7176,1.18233
2.09976,37.7166,-4.12071
-0.528239,37.7126,0.00872443
-1.40611,37.7095,-0.239569
0.719914,37.7086,-1.41651
1.14989,37.7085,-2.23042
4.40115,37.7084,1.68447
5.08266,37.7078,-3.91914
1.34573,37.7066,0.242499
1.79722,37.7053,-0.451495
-0.252821,37.7037,0.835434
1.00864,37.7033,2.80622
4.09422,37.7019,0.545613
4.5219,37.7016,-1.17439
-3.5197,37.7014,-2.92563
-3.22157,37.7012,1.46116
-1.64859,37.7011,1.47116
-1.11934,37.7003,1.06327
1.11373,37.6987,-2.79489
2.01453,37.6985,-1.24223
1.63545,37.6983,-1.18503
-1.70155,37.6981,-0.853303
-0.292613,37.6973,-0.410266
-1.14851,37.6967,0.97877
3.1883,37.6966,0.257672
4.07466,37.6938,-1.68709
-2.17426,37.6906,1.401
1.4364,37.6905,-1.03742
1.85941,37.6894,-1.35206
-2.44947,37.6877,0.0329345
0.843031,37.6871,0.018557
-0.183619,37.6866,0.652769
-1.31074,37.6866,-1.68251
0.820416,37.6859,-0.98054
0.728333,37.6856,0.819946
1.13162,37.6827,0.0513199
-1.22971,37.6827,-0.958823
4.29784,37.6814,-2.07963
1.41146,37.6792,-1.70512
0.358228,37.6789,-1.92547
1.03413,37.6782,-0.453053
-0.096147,37.6782,0.848954
0.882848,37.6778,-1.62578
-3.922,37.6755,0.925163
-5.24998,37.6753,2.78596
1.12834,37.675,-0.295877
-0.669147,37.6746,0.865718
-1.09075,37.6743,-1.23106
1.96145,37.6738,-2.19507
2.20917,37.6734,-0.99801
-0.197553,37.6731,-0.370196
-3.9617,37.6709,0.370555
0.161089,37.6708,0.894088
1.73451,37.6698,-1.68381
-0.0383239,37.667,-1.08461
0.904376,37.667,-0.291574
1.0055,37.6661,-0.134501
-1.71777,37.6649,-2.56257
-0.469125,37.6628,0.029988
-4.45905,37.6619,0.694039
-1.4809,37.6608,-1.48339
4.44245,37.6598,0.282894
-3.51171,37.6594,0.844406
1.2766,37.6584,1.0973
1.01977,37.6581,-0.261747
-0.113522,37.6578,-0.54191
-5.29959,37.6578,1.21041
3.53955,37.6569,-1.89435
-0.812898,37.6566,1.2292
-1.73628,37.6547,1.32227
-0.922723,37.6544,-2.44582
1.66301,37.6524,1.05132
-0.421463,37.6515,0.802024
-0.039821,37.6504,-0.81374
-1.39348,37.6503,-1.19948
0.0242829,37.6499,-0.644872
-2.66227,37.6483,-0.501117
0.489733,37.6477,-1.55868
0.263712,37.6459,0.936656
-2.68246,37.6407,1.44391
2.78603,37.6407,0.528134
2.66742,37.6406,0.0309903
1.32655,37.6392,-0.519674
-2.735,37.638,-0.890472
-7.29449,37.6379,1.31484
-1.70956,37.6371,-2.11443
1.00645,37.6371,2.96256
-3.86377,37.6369,-1.53669
3.05143,37.6357,-2.05783
-2.09205,37.6352,-0.311552
6.12493,37.6329,-2.25458
0.553231,37.6302,1.24168
1.62436,37.6287,-0.90198
1.28282,37.6284,-0.293609
-4.34976,37.6274,1.15564
2.61581,37.6249,-1.89535
1.60785,37.6248,0.197546
-4.15748,37.6223,2.28682
-1.93648,37.6212,-0.875892
3.07348,37.6202,-0.773868
-3.89283,37.6189,4.03412
-0.413643,37.6188,0.0480962
2.75123,37.6185,-2.92276
0.427999,37.618,0.732679
5.21652,37.617,-1.19924
1.74721,37.6166,-0.227329
-0.852008,37.6164,-3.09473
7.83201,37.6146,-0.246468
-1.49008,37.6145,-0.29111
1.61748,37.6137,2.15983
0.675668,37.6133,0.412434
-0.898301,37.6132,3.39536
0.239793,37.6107,-1.46318
3.45434,37.6101,0.229744
-4.58214,37.6101,-0.428416
3.6266,37.6091,-2.54195
-2.08954,37.6085,0.230639
3.19804,37.6082,-2.04793
-2.04026,37.6067,-1.80949
2.81939,37.6064,-2.32091
-3.67973,37.6061,1.29323
4.12456,37.6025,-1.17366
-4.33334,37.6023,3.40674
-3.6369,37.6015,1.33638
2.38651,37.6001,0.265187
0.0183189,37.5997,-0.662386
0.909004,37.5995,0.0214799
-1.28948,37.599,2.25239
2.60658,37.5987,-1.50515
1.65138,37.598,-1.4788
-3.07096,37.5978,1.44409
2.04345,37.5974,-0.140956
0.983657,37.5973,-2.34244
-1.85444,37.5966,0.779336
-1.1559,37.5951,0.948714
1.90826,37.5944,1.81886
-0.550605,37.5939,0.75398
-2.00482,37.5938,1.27198
-2.07112,37.5919,-0.803255
1.12246,37.591,-2.52423
-0.975782,37.5908,0.776215
1.69906,37.5894,-0.412741
-2.59852,37.5885,1.74525
-1.61186,37.5865,-0.992791
2.73852,37.5861,-0.852407
0.889851,37.5857,-0.492644
-2.57362,37.5855,-0.231095
0.810696,37.5852,-0.793869
-1.66348,37.5851,0.707262
1.44656,37.5847,1.3597
-2.99512,37.583,-1.0626
-8.48438,37.5828,1.01746
-3.13321,37.5821,2.27919
-1.56886,37.5814,-0.117733
1.06401,37.5809,-0.904168
-0.715836,37.5803,1.14547
-0.361818,37.5801,-0.985737
1.62643,37.5796,3.95114
-1.77216,37.5794,-0.701446
2.53733,37.5782,-0.83691
-0.876604,37.5765,-1.17032
2.87939,37.5758,-1.72179
0.675134,37.5753,1.99063
-1.41524,37.5744,0.463626
-4.07994,37.5724,-0.163157
1.8531,37.5717,2.80171
3.59846,37.5716,-2.71807
-2.13206,37.5706,4.81428
4.36461,37.5698,-0.923144
0.853519,37.5694,-0.424166
3.59409,37.5685,-0.822026
-2.40367,37.5678,2.2937
4.71436,37.5678,1.04226
1.90133,37.5675,-0.806978
-0.725325,37.567,1.29704
-1.08846,37.567,-0.8525
-2.20705,37.5658,0.0545234
-1.44864,37.5627,-0.431765
-1.17377,37.5626,-1.94563
3.45694,37.5607,-2.67546
0.650095,37.5603,0.0573544
1.12068,37.5599,-0.136348
2.86901,37.5598,-2.41962
3.89781,37.5575,-2.19958
-2.89192,37.5575,2.99317
-2.66439,37.5552,0.503206
2.52846,37.5547,-4.06525
-0.88266,37.5544,-1.5394
1.39828,37.5528,-0.737153
-5.11367,37.5514,-1.11327
0.715515,37.5505,0.422016
1.08179,37.5484,-1.02183
1.73829,37.5484,-0.519035
-0.439522,37.5464,-2.51247
3.28165,37.5461,-0.791392
-3.5526,37.5456,0.594737
-2.0517,37.5446,0.858094
-0.57303,37.5414,0.2858
-2.14456,37.5346,2.92993
-1.81827,37.534,2.4277
3.58876,37.531,0.343384
